Part_Number,Alt_Code,Supplier_Code,Manufacturer,Product_Type,Description,Micron,Media,Max_Temp_F,Max_PSI,Flow_Rate,Efficiency,Application,Industry,In_Stock,Qty_On_Hand,Price
FTKECV,QU56618,FTKECV,Pall Corporation,Filter Element,"47 mm Disc Filter, 25/pk",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKEDF,QU56620,FTKEDF,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKEDF-SNGL,QU56621,FTKEDF-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKEDT-SNGL,QU56626,FTKEDT-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKEKV-SNGL,QU56631,FTKEKV-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKEKV/P2221870,QU56630,FTKEKV,Pall Corporation,Filter Element,Disc Filter 25 Pk,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FTKGB-SNGL,QU56636,FTKGB-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ006,QU56645,FTKJ006,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ006-SNGL,QU56646,FTKJ006-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FPT3034FL38RF38FL,FPT303/4FL3/8FLRF38,FPT303/4FL3/8RF3/8FL300,Pall Corporation,Filter Housing,Filter Housing,,,180.0,150.0,10 GPM,,,Multi-Industry,No,0,2885.25
FRN24089-1,FRN240891,FRN240891,,Filter Element,Filter Element,,,,,,,,,No,0.0,0.0
FRN24089-2,FRN240892,FRN240892,,Filter Element,Filter Element,,,,,,,,,No,0.0,0.0
FRN27535,FRN27535,FRN27535,,Separator,Separator Element,,,,,,,,,No,0,1759
FRP-95-508,FRP-95-508,FRP-95-508,,Filter Element,Filter Element,,,,,,,,,No,0,114.05
FS2-24,FS224,FS224,,Filter Element,Filter Element,,,150.0,250.0,50 SCFM,,Compressed Air,,No,0.0,0.0
FS82-30-3F-1-300-C-B-POLY,FS82303F1300CBPOLY,FS82303F1300CBPOLY,FTC-Filtration Technology,Filter Cartridge,Filter Housing,,Various,185.0,75.0,8 GPM,Absolute,"Water, Chemicals, Fuels, Acids, Solvents, Process Fluids",Multi-Industry,No,0.0,0.0
FSB1A-M-3FA-C150-UM,FSB1AM3FAC150UM,FSB1AM3FAC150UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB1A-S-2TN-150M,FSB1AS2TN150M,FSB1AS2TN150M,Filtrafine Corporation,Filter Cartridge,Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB1S-M-3FA-C150-UM,FSB1SM3FAC150UM,FSB1SM3FAC150UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB1S-S-2FA,FSB1SS2FA,FSB1SS2FA,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB1SL-TC-M-3FA-C150-UM,FSB1SLTCM3FAC150UM,FSB1SLTCM3FAC150UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2A-S-2TN,FSB2AS2TN,FSB2AS2TN,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2AM2FAC150UM,FSB2AM2FAC150UM,FSB2AM2FAC150UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0,2137.5
FSB2S-S-2FA,FSB2SS2FA,FSB2SS2FA,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2S-S-2FA-M,FSB2SS2FAM,FSB2SS2FAM,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2S-S-2TN,FSB2SS2TN,FSB2SS2TN,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2S-S-3FA,FSB2SS3FA,FSB2SS3FA,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2S-S-3TN,FSB2SS3TN,FSB2SS3TN,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB2SL-M-2FA-140M-C300-UM,FSB2SL-M-2FA-140M-C300-UM,FSB2SL-M-2FA-140M-C300-UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,140.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0,2979.42
FSB2SL-M-2FA-C150-M-UM,FSB2SL-M-2FA-C150-M-UM,FSB2SL-M-2FA-C150-M-UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0,2793.75
FSB2SL-M-2TC-C150-UM,FSB2SLM2TCC150UM,FSB2SLM2TCC150UM,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB4S-M-1FA-C150-UM,FSB4SM1FAC150UM,FSB4SM1FAC150UM,Filtrafine Corporation,Filter Cartridge,Filter Housing,150.0,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSB4S-M-2FA-C150-J-UM,FSB4SM2FAC150JUM,FSB4SM2FAC150JUM,Filtrafine Corporation,Filter Cartridge,Bag Filter Housing,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,Multi-Industry,No,0.0,0.0
FSC4033100,FSC4033100,FSC4033100,FTC-Filtration Technology,Filter Cartridge,Pleated Filter,,Various,185.0,75.0,8 GPM,Absolute,"Water, Chemicals, Fuels, Acids, Solvents, Process Fluids",,No,0,0
FSOT4122FILS316VPOLY,FSOT4122FILS316VPOLY,FSOT4122FILS316VPOLY,Rosedale Products,Filter Housing,Filter Housing,,,,,,,,Multi-Industry,No,0,2970
FSOT8302F3150CEPOLYC,FSOT8302F3150CEPOLYC,FSOT8302F3150CEPOLYC,Rosedale Products,Filter Housing,Filter Housing,,,,,,,,Multi-Industry,No,0,3168
FSP8560ML316SS,FSP8560ML316SS,FSP8560ML316SS,Pall Corporation,Filter Element,Strainer Basket,,Various,180.0,75.0,15 GPM,Various,,,No,0,624.18
FT121220-4F-1-300-C-B-DOE-VP-C,FT1212204F1300CBDOEVPC,FT1212204F1300CBDOEVPC,Rosedale Products,Filter Housing,Filter Housing,,,,,,,,Multi-Industry,No,0.0,0.0
FT1212303F1150S316LEDOEVPC,FT-121230-3F-1-150-S316L-E-DOE-VP-C,FT-121230-3F-1-150-S316L-E-DOE-VP-C,Rosedale Products,Filter Housing,Filter Housing,,,,,,,,Multi-Industry,No,0.0,0.0
FTC LUBE OIL FILTRATION SKID,FTC LUBE OIL FILTRATION SKID,FTC LUBE OIL FILTRATION SKID,FTC-Filtration Technology,Filter Cartridge,Bag Filter Oil Filtration Skid,,Various,185.0,75.0,8 GPM,Absolute,"Water, Chemicals, Fuels, Acids, Solvents, Process Fluids",Multi-Industry,No,0,55680
FTKDB,QU56460,FTKDB,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKDB-SNGL,QU56461,FTKDB-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKDFL,QU56428,FTKDFL,Pall Corporation,Filter Element,Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,100.14
FTKDFL-SNGL,QU56429,FTKDFL-SNGL,Pall Corporation,Filter Element,Filter Disc 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKDJL,QU56433,FTKDJL,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKDJL-SNGL,QU56434,FTKDJL-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKDV20,QU56585,FTKDV20,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNF-SNGL,FTKNF-SNGL,FTKNF-SNGL,Pall Corporation,Bag Filter,"Disc Filter, Each",,Various,275.0,30.0,100 GPM,,Pall Filtration,,No,0,0
FTKNFZ-SNGL,QU56781,FTKNFZ-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNGZ01047-SNGL,QU56789,FTKNGZ01047-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNH,QU56820,FTKNH,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNI,QU56703,FTKNI,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNI-SNGL,QU56704,FTKNI-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNIZ-SNGL,QU56825,FTKNIZ-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNR,QU56829,FTKNR,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,31.52
FTKNR-LOWKL,QU56833,FTKNR-LOWKL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNR-SNGL,QU56830,FTKNR-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNT-SNGL,QU56827,FTKNT-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNT/P2110193,QU56826,FTKNT,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FTKNTZ-SNGL,QU56706,FTKNTZ-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNX,QU56831,FTKNX,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,64.33
FTKPFR-SNGL,QU56847,FTKPFR-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKU010Z,QU56707,FTKU010Z,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKUB,QU56675,FTKUB,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKUB-SNGL,QU56676,FTKUB-SNGL,Pall Corporation,Filter Element,Filter Disc,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKUUA-SNGL,QU56709,FTKUUA-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKUUB-SNGL,QU56713,FTKUUB-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ012-SNGL,QU56650,FTKJ012-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ012/P2090436,QU56649,FTKJ012,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FTKJ025-SNGL,QU56652,FTKJ025-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ045-SNGL,QU56654,FTKJ045-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ060,QU56663,FTKJ060,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,66.15
FTKJ060-SNGL,QU56664,FTKJ060-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ100-SNGL,QU56656,FTKJ100-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ100/P2202093,QU56655,FTKJ100,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FTKJ200-SNGL,QU56658,FTKJ200-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ400-SNGL,QU56666,FTKJ400-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ700,QU56668,FTKJ700,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKJ700-SNGL,QU56669,FTKJ700-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKLV-SNGL,QU56691,FTKLV-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNA,QU56700,FTKNA,Pall Corporation,Filter Element,Disc Filter 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNA-SNGL,QU56701,FTKNA-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNAZ,QU56702,FTKNAZ,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKNAZ-SNGL,QU56710,FTKNAZ-SNGL,Pall Corporation,Filter Element,"Disc Filter, Each",,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FTKND-SNGL,QU56771,FTKND-SNGL,Pall Corporation,Filter Element,Disc Filter,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FI1000PCXKCB,FI1000PCXKCB,FI1000PCXKCB,,Bag Filter,Post Filter,,,275.0,30.0,100 GPM,,,,No,0,433.1
FIL2170013N,FIL2170013N,FIL2170013N,,Filter Element,Filter Element 1 micron,1.0,,,,,,,"Hydraulic Systems, Aerospace, Military, Water Treatment, Municipal, Industrial",No,0,19.9
FJE-8-100UW-OT,FJE8100UWOT,FJE8100UWOT,Swift Filters Inc.,Filter Cartridge,Filter,,Microglass,200.0,75.0,10 GPM,Absolute,Hydraulic/Industrial,"Hydraulic Systems, Manufacturing",No,0.0,0.0
FJV-192-X-A05-1-V,FJV-192-X-A05-1-V,FJV-192-X-A05-1-V,Swift Filters Inc.,Filter Cartridge,Filter Housing,192.0,Microglass,200.0,75.0,10 GPM,Absolute,Hydraulic/Industrial,Multi-Industry,No,0,780
FJV-192EF-X-A03-VDP-4-B-MH-09,FJV192EFXA03VDP4BMH09,FJV192EFXA03VDP4BMH09,Swift Filters Inc.,Filter Cartridge,Filter Assembly,,Microglass,200.0,75.0,10 GPM,Absolute,Hydraulic/Industrial,"Hydraulic Systems, Manufacturing",No,0.0,0.0
FL0000532,FL0000532,FL0000532,,Filter,"Filter Assembly, HF6-12-4-SXG",,Various,180.0,100.0,8 GPM,Nominal,,,No,0,427
FL0002065,FL0002065,FL0002065,,Filter,"Filter Element, HF7246D",,Various,180.0,100.0,8 GPM,Nominal,,,No,0,345
FLHF05009M3FPW300,QJ23490,FLHF05009M3FPW300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,4021.56
FLHF05010M3F300/T90051000300,QJ23501,FLHF05010M3F300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FLHF05010M3FPW300/T90051200300,QJ23493,FLHF05010M3FPW300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FLHF05010M7V,QJ23502,FLHF05010M7V,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FLHF050E20M3FPW/T9005109300,QJ23492,FLHF050E20M3FPW,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FLHF100010M3F300/T90091025300,QJ23488,FLHF100010M3F300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FLHF100010M3FPW300/T9009120030,QJ23555,FLHF100010M3FPW300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FLHF100020M3F300/T90092000300,QJ23497,FLHF100020M3F300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FLHF10010M3FPW300,QJ23498,FLHF10010M3FPW300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
FLHF10010M7F300,QJ23494,FLHF10010M7F300,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,2406.69
FLHF100E09M3FPW948/T9061909948,QJ23491,FLHF100E09M3FPW948,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FBT083G47J,QV03848,FBT083G47J,Pall Corporation,Filter Housing,Filter Housing,,,180.0,150.0,10 GPM,,,Multi-Industry,No,0,0
FC-1963,FC1963,FC1963,,Filter Element,Filter Element,,,,,,,,,No,0.0,0.0
FCATGEWWSV,FCATGEWWSV,FCATGEWWSV,,Filter Element,Filter Element,,,150.0,250.0,50 SCFM,,Compressed Air,,No,0,891.61
FCEA010S2780,FCEA010S2780,FCEA010S2780,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,10 GPM,Various,,,No,0,204.57
FCWE710S2/T97811152021,QJ82564,FCWE710S2,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
FD-AF0071-16-DOE,FDAF007116DOE,FDAF007116DOE,FILTROX North America Inc.,Depth Filter Sheet,Disc Filter,2.0,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Hydraulic Systems, Aerospace, Military",No,0.0,0.0
FD-AF0101-12-DOR-PTFE,FD-AF0101-12-DOR-PTFE,FD-AF0101-12-DOR-PTFE,FILTROX North America Inc.,Depth Filter Sheet,Filter Element,1.0,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Hydraulic Systems, Aerospace, Military",No,0,232.57
FD-AF0101-12-DOR/FEP9,FD-AF0101-12-DOR/FEP9,FD-AF0101-12-DOR/FEP9,FILTROX North America Inc.,Depth Filter Sheet,Filter Element,1.0,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Hydraulic Systems, Aerospace, Military",Yes,46,0
FD-AF0110-16-DOE,FDAF011016DOE,FDAF011016DOE,FILTROX North America Inc.,Depth Filter Sheet,Filter Sheet,1.0,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Hydraulic Systems, Aerospace, Military",No,0.0,0.0
FDP2-AF0031-12-DOE,FDP2AF003112DOE,FDP2AF003112DOE,FILTROX North America Inc.,Depth Filter Sheet,Filter Disc,1.0,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Hydraulic Systems, Aerospace, Military",No,0.0,0.0
FDP2-AF0031-16-DOE,FDP2AF033-16,FDP2AF03316,FILTROX North America Inc.,Depth Filter Sheet,Disc Filter,,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Food & Beverage, Water Treatment",No,0.0,0.0
FDP2-AF0071-16-DOE,FDP2AF007116DOE,FDP2AF007116DOE,FILTROX North America Inc.,Depth Filter Sheet,Filter Element,2.0,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Hydraulic Systems, Aerospace, Military",No,0.0,0.0
FDP2AF043-16,FDP2AF04316,FDP2AF04316,FILTROX North America Inc.,Depth Filter Sheet,Disc Filter,,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Food & Beverage, Water Treatment",No,0.0,0.0
FDP2AF073-16,FDP2AF07316,FDP2AF07316,FILTROX North America Inc.,Depth Filter Sheet,Disc Filter,,Cellulose/DE,176.0,45.0,1-10 GPM,Nominal,,"Food & Beverage, Water Treatment",No,0.0,0.0
FDS0003TC10S,FDS0003TC10S,FDS0003TC10S,,Filter Cartridge,Filter,,Various,180.0,75.0,5 GPM,Absolute,,,No,0,128.91
FE100A,3242461,3242461,,Filter Element,Filter Element,,,,,,,,,No,0.0,0.0
FE100C,3240896,3240896,,Filter Element,Filter Element,,,,,,,,,No,0.0,0.0
FE100Z,3242326,3242326,,Filter Element,Filter Element,,,,,,,,,No,0.0,0.0
FE1659020,FE1659020,GTSP-FE1659020,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,822.88
FE636728,FE636728,FE636728,,Bag Filter,Filter Element,,,275.0,30.0,100 GPM,,,,No,0,226.11
FELEMENT/FILTERELEMENT,FELEMENT/FILTERELEMENT,FELEMENT/FILTERELEMENT,,Filter Element,Filter Element,,,,,,,,,No,0,28
FEP30R40P,FEP30R40P,FEP30R40P,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,40 GPM,Various,,,No,0,5.15
FFA098-0536HD,FFA0980536HD,FFA098-0536HD,,Bag Filter,Bag Filter,,,,,,,,Multi-Industry,No,0,21.17
FFUK05R30SEC,FFUK05R30SEC,FFUK05R30SEC,Filtrafine Corporation,Filter Cartridge,Filter Element,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,"Chemical Processing, Multi-Industry",No,0,18.13
FFUR10R10S,FFUR10R10S,FFUR10R10S,Filtrafine Corporation,Filter Cartridge,Filter Element,,PES/PTFE/PP,180.0,75.0,100 GPM,Absolute,Filtrafine Filtration,"Chemical Processing, Multi-Industry",No,0,5.18
FG0.2A20C2S,FG02A20C2S,FG02A20C2S,Global Filter LLC,Filter Cartridge,Pleated Filter,,Polypropylene,176.0,75.0,12 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,78.5
FG1.0A10C6S-I,FG1.0A10C6S-I,FG1.0A10C6S-I,Global Filter LLC,Filter Cartridge,Filter Element,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0,57.85
FG1.0A30C2S,FG10A30C2S,FG10A30C2S,Global Filter LLC,Filter Cartridge,Pleated Filter,,Polypropylene,176.0,75.0,18 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,84.0
FG1.0N40C2B,FG1.0N40C2B,FG1.0N40C2B,Global Filter LLC,Filter Cartridge,Filter Element,,Polypropylene,176.0,75.0,24 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0,121.29
FG10.0A10C6B,FG100A10C6B,FG100A10C6B,Global Filter LLC,Filter Cartridge,Filter,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,30.4
FG10.0A20C2V,FG100A20C2V,FG100A20C2V,Global Filter LLC,Filter Cartridge,Filter Element,,Polypropylene,176.0,75.0,12 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,38.05
FG10.0N40C3B,FG10.0N40C3B,FG10.0N40C3B,Global Filter LLC,Filter Cartridge,Filter Cartridge,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0,70.13
FG142424360810MX,FG142424360810MX,FG142424360810MX,,Bag Filter,Bag Filter,,,,,,,,Multi-Industry,No,0,174.5
FG20.0A10C6B,FG200A10C6B,FG200A10C6B,Global Filter LLC,Filter Cartridge,Filter,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,30.4
FG20.0N10C2B-SS,FG20.0N10C2B-SS,FG20.0N10C2B-SS,Global Filter LLC,Filter Cartridge,Filter Element,,Polypropylene,176.0,75.0,12 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0,58.9
FG214-200,FG214-200,FG214-200,,Filter Element,Filter Element,,,,,,,,,No,0,471.34
FG3.0A10C6B,FG30A10C6B,FG30A10C6B,Global Filter LLC,Filter Cartridge,Filter,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,0.0
FG40.0A10C6B,FG400A10C6B,FG400A10C6B,Global Filter LLC,Filter Cartridge,Filter,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,30.4
FG5.0A10C6B,FG50A10C6B,FG50A10C6B,Global Filter LLC,Filter Cartridge,Filter,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,31.3
FG5.0N40C3B,FG5.0N40C3B,FG5.0N40C3B,Global Filter LLC,Filter Cartridge,Filter Cartridge,,Polypropylene,176.0,75.0,24 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0,76
FGE1.0N10C10B-SS,FGE10N10C10BSS,FGE10N10C10BSS,Global Filter LLC,Filter Cartridge,Cartridge Filter,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,26.3
FGE10.0N10N2BSS,FGE100N10N2BSS,FGE100N10N2BSS,Global Filter LLC,Filter Cartridge,Filter Element,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,0.0
FGE10A10N2B-SS,FGE10A10N2BSS,FGE10A10N2BSS,Global Filter LLC,Filter Cartridge,Filter Cartridge,,Polypropylene,176.0,75.0,6 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,0.0
FGE30.0N30N2BSS,FGE30N30N2BSS,FGE30N30N2BSS,Global Filter LLC,Filter Cartridge,Filter Element,,Polypropylene,176.0,75.0,18 GPM,Nominal,Global Filter,"Chemical Processing, Multi-Industry",No,0.0,0.0
